,date,Month,E01Temp,E02Temp,E03Temp,E04Temp,E05Temp,E06Temp,E07Temp,E08Temp,E09Temp
209,28/07/2017,July,13.43352085,14.79812073,14.14389356,15.0815487,15.69828631,15.71279494,16.00459646,14.91264848,15.0934849
210,29/07/2017,July,13.85034855,15.0545728,14.47942116,15.08672947,15.23051321,15.2133724,15.74381421,14.54220189,14.68129709
211,30/07/2017,July,13.62786715,15.28687241,14.68583968,15.15312924,15.61796423,15.66082188,15.61745127,14.65465185,14.68368291
212,31/07/2017,July,13.4104133,15.29051549,14.7942827,15.17621627,15.13370907,15.33293829,15.36534406,14.39044385,14.28698354
213,01/08/2017,August,14.10937127,15.47902692,14.89937185,15.30385064,14.68341229,14.53051481,14.94460196,13.96533169,14.26638489
214,02/08/2017,August,14.83240203,14.77360684,14.15036496,14.83032531,14.85072409,14.75656808,15.79526399,14.7411094,15.41360799
215,03/08/2017,August,14.63526471,16.24668596,15.59597096,16.0631352,16.01661965,16.07644181,16.44694319,15.36592535,15.63644166
216,04/08/2017,August,14.28829981,16.52765068,15.850691,16.56362736,16.6705959,16.32136028,16.33077319,15.44966298,14.83465072
217,05/08/2017,August,12.60815029,14.64621171,13.95800091,13.99936145,13.22251159,13.30918271,13.74642624,12.70420968,12.87107095
218,06/08/2017,August,10.93169497,12.18572197,11.76613538,12.29327731,13.24998162,13.56117403,13.76179457,13.05201572,13.38800732
219,07/08/2017,August,13.17693933,15.29198839,14.86510924,14.95556961,15.09360749,14.90393792,15.31747033,14.36094211,14.08619766
220,08/08/2017,August,12.55670014,13.30743154,12.92544467,12.14416491,11.73193019,12.09370455,12.3848859,11.45442115,11.56388914
221,09/08/2017,August,14.03916805,14.85624252,14.34047888,14.66257935,14.16038199,13.81825068,14.89104966,13.85799237,13.63080139
222,10/08/2017,August,11.7625591,14.50955181,13.12739622,13.42349557,13.68880955,13.79557089,13.28163575,12.7362375,12.78722791
223,11/08/2017,August,12.50583829,14.13826917,13.83332536,13.92155051,13.0720113,12.90751442,13.63383823,12.52790432,13.07486315
224,12/08/2017,August,13.8624265,13.97478924,13.71809651,15.18883288,15.2333863,15.21884834,16.2912542,15.00268262,14.8921135
225,13/08/2017,August,11.22631844,13.46061598,12.57836689,12.99010824,12.99172483,13.19171354,13.49106761,12.64357796,13.23350762
226,14/08/2017,August,13.58718048,15.55017783,14.81885633,15.84834293,15.85720904,15.51895709,16.15369081,15.16998563,15.70611125
227,15/08/2017,August,14.39032565,16.60315543,15.91443138,16.54494048,16.65994367,16.40426769,16.52251941,15.50330312,15.38114255
228,16/08/2017,August,13.97462636,14.99372902,14.20341202,15.08468796,14.85545248,14.52994554,14.68598291,13.87662805,14.0467086
229,17/08/2017,August,15.87894549,18.55358617,17.98011322,17.87025103,17.98237532,17.5717637,18.06761131,17.05282993,17.08719375
230,18/08/2017,August,12.82624307,15.41204457,14.6686846,14.92430003,14.93886543,14.71707685,14.77079132,13.84006116,13.53866665
231,19/08/2017,August,12.49535847,14.75966183,14.21248662,14.36603681,13.84803572,13.15832261,13.908676,12.79310219,12.29675616
232,20/08/2017,August,12.97225223,15.01283906,14.6341484,14.95039205,14.34712266,14.12196917,14.2107558,13.42236405,13.11574956
233,21/08/2017,August,12.38815273,12.27142084,11.94255157,13.06354922,14.04072238,14.239855,13.84431154,13.16089539,13.29097231
234,22/08/2017,August,17.36693784,16.32168528,16.09539815,18.08974804,18.40371985,17.96831338,18.70911839,17.79191755,17.33571322
235,23/08/2017,August,17.04126682,17.07403761,17.06373343,18.16897044,17.4750229,17.00686815,18.1294351,17.14210616,16.88793181
236,24/08/2017,August,14.1109926,15.41115107,14.98105844,14.95597793,14.81747675,14.34217835,15.24779152,14.17339119,14.26396532
237,25/08/2017,August,14.58676809,16.25100145,16.58531029,15.77803611,15.42167229,14.98326281,15.40693294,14.44934605,14.27311421
238,26/08/2017,August,14.09950482,15.39849887,15.10037315,16.1798182,16.36231309,16.69349418,16.22607111,15.5971766,15.11053178
239,27/08/2017,August,14.67182902,15.4170253,14.93479552,15.71561458,15.81911462,15.62782706,15.7517426,14.9875332,15.59221303
240,28/08/2017,August,15.83751665,18.25734193,17.52552097,17.14353823,17.98609694,18.44165757,17.75851174,16.93607656,17.69447975
241,29/08/2017,August,11.96827292,13.37426905,12.6782478,14.36270571,14.44929037,14.43129799,15.39650881,14.35871364,14.55124028
242,30/08/2017,August,11.64593548,13.27262501,12.97197597,13.07124275,12.91265417,12.48432914,13.88780802,12.75043371,13.01597084
243,31/08/2017,August,11.93734276,12.87343085,12.45051458,12.83036769,12.40183786,12.53150521,12.72108789,11.82733752,12.04496914
244,01/09/2017,September,11.25062594,11.69728155,11.1090605,12.40447497,11.89267058,11.9725937,12.75116998,11.79041358,12.57001005
245,02/09/2017,September,10.72740303,12.50879667,11.9278314,12.20042156,12.85081912,12.89035744,13.07589919,12.2726575,12.57912748
246,03/09/2017,September,11.68698864,13.50949808,12.07967461,12.25879339,13.27386001,13.40920307,12.25842629,11.81705993,11.94320343
247,04/09/2017,September,14.89220431,16.46948604,15.99493727,16.03008247,16.00904589,15.73225528,16.79490395,15.77696795,15.83259371
248,05/09/2017,September,13.71858773,15.67923104,14.87752175,15.97035735,16.27367421,16.1140802,16.2239104,15.47695051,15.67226972
249,06/09/2017,September,11.88269035,13.33038885,13.10847127,13.32368196,13.53395058,13.11229092,13.38604138,12.46683009,12.27569124
250,07/09/2017,September,11.67215965,12.90111386,12.26958783,13.12264181,13.50131439,13.32506328,13.62299815,12.87666854,12.71105813
251,08/09/2017,September,11.60541197,13.52530979,13.06878083,13.20157647,13.76183907,13.77604932,14.06172866,13.15907112,13.03353117
252,09/09/2017,September,12.51234742,13.1317694,12.67349256,12.82483874,12.5657396,12.27903207,13.33642965,12.22940523,12.32894408
253,10/09/2017,September,10.75751658,12.99828777,12.12175334,11.73214608,11.24728571,10.78251589,11.61373857,10.7401757,11.05486008
254,11/09/2017,September,11.55767999,12.78091517,12.27124666,13.4012326,13.4235347,12.81412806,13.33202057,12.43669519,11.74073527
255,12/09/2017,September,11.4502617,13.47192998,12.98146227,13.3345641,13.05141994,12.56946931,13.27996298,12.2833804,12.14103931
256,13/09/2017,September,9.961626777,11.97522825,11.19228947,11.75695198,11.82466398,11.57252599,11.85423653,10.97985653,10.58619792
257,14/09/2017,September,10.52933182,12.34131111,11.8626291,11.99379468,11.46130061,10.90588718,12.03680024,11.06891368,10.83577927
258,15/09/2017,September,10.37105317,12.01982526,11.30911801,11.46905742,10.38599079,9.952545984,11.42994752,10.33603051,9.897233294
259,16/09/2017,September,9.324072956,11.29464899,10.58255321,11.26634528,11.11849064,10.78577077,11.63766786,10.84626815,10.33024081
260,17/09/2017,September,10.98988187,12.51289995,11.61168014,12.60537366,11.94329196,11.39728656,12.2775343,11.47665002,11.49996399
261,18/09/2017,September,9.319342701,10.37444307,9.74082285,10.86199316,11.02270698,11.0671918,11.31676416,10.54067394,10.45499114
262,19/09/2017,September,8.281125437,10.79690177,9.438084938,9.665919043,10.2775023,10.4775736,9.860810864,9.36919968,9.281005607
263,20/09/2017,September,11.95996587,12.65189791,12.07430833,12.23999865,12.36483867,12.16613814,13.08791799,12.25544474,12.94851466
264,21/09/2017,September,13.29233581,15.07547703,14.77924794,14.75862305,14.34256805,13.87495891,14.73942861,13.93037261,14.0295253
265,22/09/2017,September,9.062639956,11.23528338,9.705692353,9.857988698,10.0574524,10.03601964,10.58679552,9.865139161,10.53225603
266,23/09/2017,September,12.83107166,13.52588576,12.23471926,13.07157933,13.22882082,13.12159673,13.35893776,12.34310455,13.05826826
267,24/09/2017,September,13.67294249,14.60086348,13.69944649,14.25560246,14.60611263,14.23664767,14.29904949,13.54555532,13.82843318
268,25/09/2017,September,14.24705664,14.51444272,14.01438732,14.56834038,14.5911594,14.53759274,14.49859054,13.73255567,13.27395808
269,26/09/2017,September,13.39548195,13.77298734,13.72961695,14.54374738,14.5198719,14.35420615,14.9145332,14.06038181,14.46188812
270,27/09/2017,September,13.15653945,13.82219505,13.5480639,14.13112847,14.49598467,14.19703164,14.75768961,13.95979194,13.67959346
271,28/09/2017,September,13.3309883,15.59121916,14.99894719,15.58095927,15.70817291,15.33852534,15.46174161,14.61959112,14.2245703
272,29/09/2017,September,12.71998204,14.55376612,13.64455042,13.97290295,13.82963347,13.29572167,14.01269342,13.08116579,13.08286902
273,30/09/2017,September,10.19321638,10.60974085,9.967897712,11.43189369,11.17194476,11.06113099,11.37726456,10.51154021,10.66784578
274,01/10/2017,October,9.456232735,11.15381981,10.14240743,11.00022968,12.91519996,13.23291574,13.29411996,12.69912124,12.74835754
275,02/10/2017,October,11.11013606,13.46622894,12.69891594,13.01921518,13.1474341,12.93495734,12.95136324,12.07844282,11.838729
276,03/10/2017,October,9.749542755,11.90131165,11.34387996,11.58687987,11.33602651,11.15245837,11.57449623,10.70442651,10.19154169
277,04/10/2017,October,10.92976568,11.88577266,11.25143905,12.45830967,12.2941235,11.79732175,12.53691478,11.6087437,11.58155464
278,05/10/2017,October,8.890480449,10.82235246,9.817539501,10.60694778,10.67871574,10.61002958,11.05455057,10.19015328,9.783689499
279,06/10/2017,October,7.67628663,9.34594636,8.521026778,9.423457315,9.105520872,9.229792302,9.259889015,8.686655065,8.293298101
280,07/10/2017,October,10.22050423,12.89315817,12.03321907,12.27979275,11.44655691,10.854242,11.62825133,10.68547327,10.42639009
281,08/10/2017,October,11.38290793,13.48244252,12.67046322,13.13334807,12.37408625,11.94650325,12.74679976,11.9322024,11.7119478
282,09/10/2017,October,11.48638615,13.59068477,13.13368309,13.84052563,13.48977195,12.59859636,13.35409729,12.43938995,12.57022991
283,10/10/2017,October,11.59090987,12.7022552,12.31809516,13.18862226,13.08464792,12.84473053,13.82735229,12.83637884,13.32031013
284,11/10/2017,October,11.7481052,13.00130656,12.37714388,13.54776526,13.54197945,13.4239934,13.43370089,12.61288865,12.0995906
285,12/10/2017,October,11.36914485,12.87946973,12.30718575,12.37112984,12.12396179,11.69593431,12.72117886,11.90135852,11.71990603
286,13/10/2017,October,12.83324615,14.87348144,14.45976322,14.76088045,15.06861572,14.69239704,14.89822047,14.11657004,13.39716149
287,14/10/2017,October,13.5538442,14.88265637,14.42672661,15.93865222,17.50656995,17.58900465,17.20428585,16.71699927,16.57248937
288,15/10/2017,October,13.20410706,14.97761104,14.14738175,14.52227017,14.81614126,14.58008857,14.98561585,14.05137267,14.72166765
289,16/10/2017,October,14.51613686,13.35953316,13.18863711,14.50377441,15.01122098,15.0476652,15.65949685,14.78821541,15.22486214
290,17/10/2017,October,10.24298203,12.26042569,11.50915969,12.00208327,12.52691441,12.41744495,12.31429219,11.60849631,11.13403339
291,18/10/2017,October,9.161966834,10.48539316,9.665419695,9.518032535,9.127741043,9.1665055,9.541233228,8.665464044,8.210900942
292,19/10/2017,October,10.9846673,11.96703167,11.24371834,11.58513063,11.35357177,11.46669406,11.80368452,10.90857094,10.77342521
293,20/10/2017,October,12.38259197,12.97938915,12.51353927,13.35780718,12.56182787,12.25201263,12.38140499,11.58872893,10.78033844
294,21/10/2017,October,10.27511046,12.06763107,11.34065754,11.71558925,11.65975868,11.44948244,11.47999473,10.56977515,10.39104105
295,22/10/2017,October,9.471566228,11.93263799,11.26309377,11.04170208,10.43331169,9.814211666,10.29598066,9.397803791,9.233416974
296,23/10/2017,October,9.484155375,11.04498295,10.11845236,10.39429328,9.884390163,9.723902936,11.1383412,10.00779841,10.8039132
297,24/10/2017,October,11.66860328,13.24962079,12.6322292,13.45133013,13.25619025,13.08821897,13.67797036,12.83270602,13.36685244
298,25/10/2017,October,10.091379,11.34343422,10.74631822,11.48849005,11.49537822,11.64057703,12.01826388,11.12296467,10.92226138
299,26/10/2017,October,9.988538108,11.09601145,10.57120256,11.13598855,10.72265731,10.24784481,11.11518975,10.12918086,10.42912502
300,27/10/2017,October,6.711890224,8.547463941,7.807812261,8.654476442,8.152598836,8.175057568,8.380534962,7.734196809,8.173440619
301,28/10/2017,October,8.279129014,10.58134625,10.10040805,10.74795573,10.29460941,10.01851345,10.22517422,9.658912042,9.7486825
302,29/10/2017,October,6.682553512,7.982972347,7.209616625,8.287021572,8.330680521,8.257243003,9.13616853,8.180182883,8.044857223
303,30/10/2017,October,4.610208885,6.723789466,5.527583433,5.833128482,5.667937309,5.628897971,5.593066174,5.223537709,5.457953112
304,31/10/2017,October,6.297378405,8.657797149,8.125315956,8.326802277,8.237801607,8.143189931,8.130240991,7.724477606,8.556557882
305,01/11/2017,November,10.47166961,11.69667555,11.27757479,11.75894562,10.67990048,9.923567715,11.13424925,10.28140693,10.37443073
306,02/11/2017,November,6.924924497,8.44779483,7.688219224,8.654572667,8.56408426,8.343360448,9.243803781,8.605487943,8.509679418
307,03/11/2017,November,4.962921204,6.513232281,5.076514175,6.704848376,7.241603913,7.652680067,8.484580759,7.938450713,8.039570684
308,04/11/2017,November,7.00649201,8.971678124,8.41002594,8.843094655,8.979032848,8.814474647,9.619897642,8.875116525,8.569376267
309,05/11/2017,November,4.005017034,5.304277709,4.691265693,5.60290921,4.786003505,4.650776143,5.792261589,4.880171891,5.114596896
310,06/11/2017,November,3.756044239,4.696586262,3.858519207,3.848990227,3.686473943,3.726364902,4.951555167,4.231250815,4.982088618
311,07/11/2017,November,5.171166401,6.698853653,6.498153012,6.404453478,6.082287712,5.764285517,6.831358051,6.10813185,6.988418304
312,08/11/2017,November,4.507048757,6.574165353,5.590306499,6.102829226,6.111330711,5.974323325,5.982067206,5.715227939,5.864995563
313,09/11/2017,November,4.881620302,7.375403992,6.800692311,7.153842696,7.093167023,6.877418482,7.46425396,6.995981217,6.949866071
314,10/11/2017,November,5.433191719,6.893282025,6.222802727,7.249824778,7.06636589,6.795652566,7.736342737,6.808905242,6.586471697
315,11/11/2017,November,3.953654957,4.80199512,4.294779531,5.528882729,5.507549123,5.630392328,6.526001376,5.729012322,5.620292728
316,12/11/2017,November,2.621008021,4.164310378,3.492919681,4.403149284,3.530555958,3.415686159,4.572673948,3.623702323,3.527139152
317,13/11/2017,November,3.502164929,6.043935677,5.258110554,5.583836162,5.089830779,4.701959427,5.15197935,4.700632866,4.727090941
318,14/11/2017,November,4.839627501,7.58286487,6.618280042,7.412249222,7.364219883,7.05291074,7.112581117,6.653380321,6.356136491
319,15/11/2017,November,5.37894803,6.509999095,5.639765321,6.43986816,6.773523074,7.338153828,8.305695728,7.612272224,8.038351325
320,16/11/2017,November,5.156732806,6.41788365,5.698593274,6.952058945,7.365816786,7.946676504,8.384450326,7.584858499,7.706670554
321,17/11/2017,November,3.821359859,4.977397816,4.473432945,4.009341057,3.428902504,3.448581733,4.459167451,3.597754985,4.501303633
322,18/11/2017,November,4.651313986,6.055705034,5.491419994,5.515100083,5.054015133,4.891528932,5.873864013,4.984663742,5.853215159
323,19/11/2017,November,3.301463552,3.425205114,2.840081888,3.927411633,3.346397655,3.689855664,5.255803343,4.417514339,5.27999785
324,20/11/2017,November,4.540991475,6.995160413,6.251941037,6.958872648,6.253274541,6.183066172,6.771995048,6.298219277,6.678837908
325,21/11/2017,November,9.967608752,8.91486945,8.539726399,10.34318024,10.37993554,10.28765603,11.65908668,10.89035409,11.26044488
326,22/11/2017,November,9.69916508,11.31016952,10.73221261,11.67311943,11.99163064,11.87206713,12.38453618,11.82111709,11.72471721
327,23/11/2017,November,3.456410126,4.655576892,4.057379074,5.237362207,5.625261273,5.86507335,5.877462128,5.192757812,4.782807836
328,24/11/2017,November,1.846068526,2.976666168,2.569125937,3.078754148,2.808735494,2.927692953,3.636492628,2.813367469,3.242416959
329,25/11/2017,November,1.008354034,1.793993439,1.484808225,1.799736719,1.304966587,1.45110246,2.415687355,1.575266389,1.760876971
330,26/11/2017,November,3.919944555,4.49715494,4.024820433,4.943582499,4.261601369,3.90351082,5.297984601,4.465026519,4.618243271
331,27/11/2017,November,2.676857518,3.96247968,3.494681626,4.389421072,4.258133297,3.93812424,5.015661092,4.141419256,3.88949621
332,28/11/2017,November,1.473005701,3.614413889,2.759357405,2.971452218,2.438047972,2.11319542,2.751731333,2.063656535,2.023055476
333,29/11/2017,November,1.431450646,3.29307544,2.574603436,3.087760615,3.100414391,2.805289667,3.219690579,2.390599712,2.81072648
334,30/11/2017,November,-0.979885157,2.142663761,0.802136644,0.7905753,1.220745575,0.826430693,0.956733932,0.255077334,-0.078982113
335,01/12/2017,December,0.743202714,2.362933803,1.906162698,2.123251972,1.860624541,1.500784563,2.596771428,1.723676044,1.422172776
336,02/12/2017,December,3.276378883,4.451337854,3.587056015,4.316709332,3.810458684,3.786847777,5.081411163,4.168760703,4.457986798
337,03/12/2017,December,4.771903285,6.121338507,5.542764654,6.230408756,5.022824937,4.724947857,6.683519895,5.569153752,6.301031507
338,04/12/2017,December,3.975780808,5.383517471,4.748219106,5.257236681,4.217438173,3.805768387,4.910349792,4.249600609,4.438366738
339,05/12/2017,December,6.373976177,7.282692403,7.057559747,7.155324122,5.746677455,5.157465188,6.794969828,5.984460019,6.342828455
340,06/12/2017,December,8.266885559,9.869367448,9.380732231,9.444507208,8.904220023,8.425832545,9.340535192,8.501185794,8.031776851
341,07/12/2017,December,5.22301977,6.792875672,6.088737248,7.214447662,7.328323695,7.526208807,7.274408481,6.491871738,5.840946916
342,08/12/2017,December,-0.978262699,1.028797979,0.186219006,0.595845576,0.475323955,0.389056463,1.027362825,0.13897473,-0.799597334
343,09/12/2017,December,-1.636153227,0.152961556,-0.325003146,0.239722228,-0.756770505,-1.061783608,-0.286246841,-1.031955258,-1.274047211
344,10/12/2017,December,-2.670099897,-2.462542396,-2.914939489,-1.514031687,-1.156965093,-0.855992641,-0.738397822,-1.194062192,-1.306396259
345,11/12/2017,December,-4.505778295,-1.628500106,-2.827806137,-2.55821865,-2.282040961,-1.265091849,-1.600406648,-1.977365328,-3.348731153
346,12/12/2017,December,-1.312644649,0.402056344,-0.78768376,-0.671251504,-0.705264256,-0.17849876,0.08354072,-0.445629752,-0.517664719
347,13/12/2017,December,0.622220607,2.319562453,1.817194322,1.609592222,1.042521227,1.254231927,1.903385161,1.326119556,1.817800892
348,14/12/2017,December,1.124792693,2.256327285,1.843165194,2.54271626,1.784234378,1.799528248,3.130527704,2.112148771,2.180040716
349,15/12/2017,December,0.783054154,2.883491064,1.982932546,2.111896152,1.886170216,1.97421381,2.652115703,1.742740006,2.114888822
350,16/12/2017,December,0.068194999,1.769050124,0.925447967,1.3993681,0.606724662,0.465651971,1.496405694,0.849214002,1.2412917
351,17/12/2017,December,1.981384925,3.078273151,2.413714813,2.540924558,1.764672074,1.487176541,3.20123985,2.496008385,3.082162823
352,18/12/2017,December,2.886615324,4.545859352,3.316897833,3.61561032,2.412159092,2.456612966,3.37010418,2.981846123,3.894602647
353,19/12/2017,December,4.399536841,6.189695642,5.643181632,5.441303661,4.64020795,4.570808868,5.534633009,5.124537879,5.75882928
354,20/12/2017,December,7.873726648,9.820735769,9.660453087,8.380501369,7.318621104,6.971097743,8.225820466,7.475823688,8.140163019
355,21/12/2017,December,6.454808733,8.10043865,7.526282371,7.488227913,7.394028512,7.473731326,8.344896533,7.750279321,8.427037467
356,22/12/2017,December,6.96327471,6.25379527,7.117343321,8.146783323,7.727576121,7.785638728,8.62827126,8.205961982,8.425165999
357,23/12/2017,December,7.843857358,8.943955313,8.842179294,8.399754934,8.03812145,7.985222705,8.695770979,8.115370402,8.094301327
358,24/12/2017,December,8.813753065,10.50490011,9.709210947,9.935680141,9.577300716,9.118619713,9.693445505,9.070152524,8.768370016
359,25/12/2017,December,8.028120949,9.759747869,8.950394812,10.01116847,9.871721615,9.41669004,10.13774715,9.499755145,8.586463993
360,26/12/2017,December,1.847305954,2.728228168,2.27183336,3.159226051,3.120820172,2.969823078,3.685969641,2.849347959,2.233473254
361,27/12/2017,December,-0.872094095,0.094630319,-0.536678523,0.435173282,0.763714282,1.466147253,1.609209837,0.785657544,0.866255349
362,28/12/2017,December,-0.211938295,1.43799008,0.872359868,1.490234274,0.930535956,0.697288874,1.532911667,0.784803413,0.772312469
363,29/12/2017,December,0.458500909,0.78602299,0.364550542,0.248138104,0.14956765,0.362381182,1.403100034,0.782972481,1.189035917
364,30/12/2017,December,4.087147181,3.344378361,3.532427254,4.390014763,4.459035171,4.607668581,5.31518583,4.513831503,4.370464958
365,31/12/2017,December,3.320059652,4.577673198,4.241509928,4.220676579,4.325556426,4.68510387,5.670508902,4.730583486,6.093080859
366,01/01/2018,January,4.272750378,5.188028693,4.632347822,5.026171327,4.473712564,4.086722851,4.998936176,4.264959216,3.673571408
367,02/01/2018,January,4.153341115,4.50902009,3.921041191,4.612892568,4.61681658,4.642080307,5.690074205,5.12414223,5.148265898
368,03/01/2018,January,4.236572504,5.184406757,4.626270652,5.233970523,4.996077061,4.824683309,5.47257781,4.789135575,4.512719154
369,04/01/2018,January,4.161026478,4.764399409,4.672340035,4.944122314,5.369182825,5.557761908,6.481906176,5.731400967,5.957154751
370,05/01/2018,January,1.901745647,2.907059371,2.609567758,2.851339489,2.914418608,2.689013958,3.736320138,2.827472687,3.205359638
371,06/01/2018,January,1.821561843,3.209342599,2.917927019,3.032914788,2.931291848,2.710292101,3.084836781,2.436430603,1.920979097
372,07/01/2018,January,-0.420730591,2.01110518,0.996953011,1.767099857,1.992447376,1.884997532,2.158230104,1.577244908,1.100930482
373,08/01/2018,January,-0.860296965,1.098292232,-0.042405844,-0.517406344,0.222048998,0.641614556,0.636203051,-0.164332986,-0.252711892
374,09/01/2018,January,1.14551568,2.415862545,0.888999939,0.253305435,1.795158297,2.098344781,1.609657049,0.814088047,0.89372611
375,10/01/2018,January,2.749328002,3.99116683,3.401835322,3.76975596,3.664893448,3.653254926,4.253826439,3.544326127,3.351062864
376,11/01/2018,January,3.057543159,4.908710599,4.255654931,4.418766499,5.024255276,5.093399167,3.985028923,4.000218749,4.013781309
377,12/01/2018,January,3.872503936,6.371426821,5.615260363,5.190430403,4.913547754,4.482630491,4.590634942,4.174104452,4.564576268
378,13/01/2018,January,3.710802913,4.023617506,3.863708854,4.322482347,4.023698688,3.731980085,4.806976557,3.9350245,3.665874839
379,14/01/2018,January,4.675853252,5.137933373,4.542134285,5.302519798,4.763172865,4.527190804,5.533505321,4.596266508,4.665952563
380,15/01/2018,January,4.154943347,5.221329927,4.739230812,5.38841331,5.031046391,4.85586381,5.681687713,4.771080375,4.669673324
381,16/01/2018,January,0.99624753,1.915386111,1.355959669,2.194886327,2.398252606,2.229024798,3.000370026,2.034279525,1.832769275
382,17/01/2018,January,1.00725925,1.891613096,1.161528826,2.245584778,2.41738265,2.552517489,3.478237599,2.532173231,2.427316666
383,18/01/2018,January,0.766269356,1.394086689,0.731122613,1.661410287,1.557311416,1.833014168,2.588932753,1.692686208,1.621300295
384,19/01/2018,January,1.001582474,1.807802334,1.325705349,1.484637737,1.066846907,1.288791835,2.431467146,1.509036843,1.474836856
385,20/01/2018,January,1.217683226,2.242115616,1.851969957,1.473257184,0.991205335,0.878176212,2.192242503,1.320011776,1.116472684
386,21/01/2018,January,0.757096767,0.6711694,0.092248201,0.876067162,0.428184748,0.560232043,2.357875288,1.449696183,2.129790962
387,22/01/2018,January,3.425251961,3.765535474,2.960370898,2.806732833,2.876198232,2.759922922,4.551305264,3.590850979,4.007639542
388,23/01/2018,January,7.003041029,8.082791567,7.990930676,7.997136593,7.59423244,7.34062624,8.630885363,7.727191329,7.721570253
389,24/01/2018,January,6.063348293,8.050706387,7.298065186,7.275350571,7.15172267,6.961740732,7.712080479,6.748408079,6.435693741
390,25/01/2018,January,4.386684656,5.541814446,5.020185828,5.806720734,5.190405011,5.03021574,5.790916681,4.985611677,4.579494596
391,26/01/2018,January,3.213871419,4.551931262,4.24148798,4.036664963,4.08701086,3.945504785,4.690552533,4.159477293,3.754347742
392,27/01/2018,January,5.534673274,6.493065,6.069493651,6.294336259,6.088276595,5.557000764,6.454611719,5.876558095,6.084155023
393,28/01/2018,January,8.1838305,9.393640995,8.871300936,9.052574396,8.30404973,7.935787916,8.996456385,8.136708975,8.128517151
394,29/01/2018,January,5.542431831,7.417212248,6.646127939,7.658936501,8.111739874,8.210277081,8.231062889,7.580790758,6.975366831
395,30/01/2018,January,3.440738142,4.475148439,4.029337943,4.36239028,4.112935603,3.953039467,4.50749886,3.866694033,3.961638808
396,31/01/2018,January,1.832295954,3.329771638,2.888500452,3.236023068,3.348871887,3.104748011,3.54446733,2.867437065,1.992837876
397,01/02/2018,February,2.118997769,3.570615915,2.925903832,3.046801496,2.653663301,2.284251401,3.500338518,2.507570011,2.538747841
398,02/02/2018,February,3.108373948,4.840934239,4.178350471,4.662308006,4.10094865,3.439525837,4.785260715,3.786990792,3.48935347
399,03/02/2018,February,0.64169297,1.941297906,0.897985103,1.079613217,0.994500566,0.974018559,1.409008415,0.523500995,0.657018535
400,04/02/2018,February,1.466795176,2.996832151,2.37907866,2.192239257,2.013578119,1.986887461,2.245987669,1.416581477,1.406134302
401,05/02/2018,February,-0.7811849,1.535147278,0.722384272,0.938954976,1.196308485,0.99466856,1.35166681,0.647641556,0.257414685
402,06/02/2018,February,-0.747140614,1.208593025,0.555351601,0.379999145,-0.477695363,-0.961029368,0.191258649,-0.834298092,-0.825879017
403,07/02/2018,February,-1.923293817,0.992262487,-0.136330123,0.108267348,-0.720672809,-0.469670347,-0.29798332,-0.99273682,-1.546099183
404,08/02/2018,February,0.005609053,3.158454967,2.245742929,2.130075076,1.82331717,1.569771693,2.32130193,1.687151699,1.326957878
405,09/02/2018,February,1.966309584,3.593875167,2.700926003,3.194941935,2.960760696,2.388271291,3.75232107,2.634104105,2.590622008
406,10/02/2018,February,2.731196231,4.737589407,4.212323802,3.46822541,2.805671746,2.469843839,4.001945815,2.965975812,3.521330645
407,11/02/2018,February,0.942275061,2.628291176,2.067991809,2.561089656,2.481215976,2.184989375,2.872627053,1.893037678,1.342063818
408,12/02/2018,February,0.969486599,1.85251766,1.42106692,2.096304859,1.955641315,1.536125146,2.467316965,1.591218506,1.092144067
409,13/02/2018,February,1.431043325,1.698721936,1.04399932,1.419822895,1.695096432,1.495477526,2.319945214,1.268606529,1.57747061
410,14/02/2018,February,1.163958519,1.35351667,0.236485811,0.120307167,0.704810297,0.923353955,1.694951999,0.716808831,1.662511128
411,15/02/2018,February,2.005546555,3.219131477,2.810899174,2.671902075,2.975074349,2.829177145,3.688627151,2.560641192,2.752988771
412,16/02/2018,February,3.39965434,4.486439187,4.107267011,4.129098863,3.783261876,3.352000223,4.329217299,3.412262493,3.389269721
413,17/02/2018,February,4.027088351,5.805576176,5.551758737,4.83250252,4.134095586,3.352168431,5.06950921,3.911197878,4.978774692
414,18/02/2018,February,4.487024291,3.112053794,3.145986957,3.45116383,3.467658255,3.549101134,4.631647158,3.860431841,5.170729907
415,19/02/2018,February,6.335540773,5.470593173,4.553057808,5.642071028,5.371106212,5.278972776,6.869352675,5.704627605,6.801878746
416,20/02/2018,February,5.568667422,6.689124403,6.070960936,6.627658731,6.298383724,6.011380385,7.118503348,6.117285058,6.085535812
417,21/02/2018,February,2.909829142,4.019990266,3.230480373,5.125742561,5.4446184,5.085526778,5.661138232,5.008572929,4.951207214
418,22/02/2018,February,1.03067096,2.62168484,2.285395136,2.045945294,2.001121128,1.644351725,2.738470265,1.852803075,2.053037569
419,23/02/2018,February,0.417504342,1.412193115,0.86994427,0.686267952,0.490351443,0.077746616,0.678546472,-0.448844425,-0.132147684
420,24/02/2018,February,1.341926559,2.688119505,2.255805825,2.95634193,2.474678285,1.852772415,2.547901242,1.530782752,1.716590684
421,25/02/2018,February,0.945695406,2.965106123,2.127229673,2.49690551,2.16311205,1.218480405,2.477231299,1.452419035,1.52351058
